,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Like
56,0.363,0.579,7,-10.533,1,0.0986,0.446,0.0127,0.264,0.719,78.032,audio_features,2T64m94VBrsEISkAYq6Cnq,spotify:track:2T64m94VBrsEISkAYq6Cnq,https://api.spotify.com/v1/tracks/2T64m94VBrsEISkAYq6Cnq,https://api.spotify.com/v1/audio-analysis/2T64m94VBrsEISkAYq6Cnq,174105,4,1
57,0.829,0.23,2,-16.559,1,0.0418,0.653,0.188,0.258,0.516,94.014,audio_features,7mrEpwmQJ7qK1ik7ZjjcdD,spotify:track:7mrEpwmQJ7qK1ik7ZjjcdD,https://api.spotify.com/v1/tracks/7mrEpwmQJ7qK1ik7ZjjcdD,https://api.spotify.com/v1/audio-analysis/7mrEpwmQJ7qK1ik7ZjjcdD,227234,4,1
58,0.751,0.473,1,-11.458,1,0.199,0.216,0.0774,0.267,0.868,147.437,audio_features,1yoOiFrd7KHnUPun8BSBxl,spotify:track:1yoOiFrd7KHnUPun8BSBxl,https://api.spotify.com/v1/tracks/1yoOiFrd7KHnUPun8BSBxl,https://api.spotify.com/v1/audio-analysis/1yoOiFrd7KHnUPun8BSBxl,127044,4,1
59,0.559,0.871,5,-5.338,0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976,audio_features,1H7zdcRD0gLGQY0w5ejGgX,spotify:track:1H7zdcRD0gLGQY0w5ejGgX,https://api.spotify.com/v1/tracks/1H7zdcRD0gLGQY0w5ejGgX,https://api.spotify.com/v1/audio-analysis/1H7zdcRD0gLGQY0w5ejGgX,213920,4,1
60,0.768,0.809,4,-4.204,0,0.0616,0.278,0.0,0.139,0.748,111.989,audio_features,2mXsZsJBThTaJXbNcg5QD4,spotify:track:2mXsZsJBThTaJXbNcg5QD4,https://api.spotify.com/v1/tracks/2mXsZsJBThTaJXbNcg5QD4,https://api.spotify.com/v1/audio-analysis/2mXsZsJBThTaJXbNcg5QD4,177773,4,1
61,0.515,0.3,5,-8.005,1,0.0289,0.575,8.46e-06,0.115,0.206,81.12,audio_features,02eD9ymfJOJOhM97HYp5R9,spotify:track:02eD9ymfJOJOhM97HYp5R9,https://api.spotify.com/v1/tracks/02eD9ymfJOJOhM97HYp5R9,https://api.spotify.com/v1/audio-analysis/02eD9ymfJOJOhM97HYp5R9,236627,4,1
62,0.57,0.801,6,-3.634,1,0.0308,0.00902,0.0,0.101,0.396,115.041,audio_features,4Yt1hzaeJHdSRAfSS43C4j,spotify:track:4Yt1hzaeJHdSRAfSS43C4j,https://api.spotify.com/v1/tracks/4Yt1hzaeJHdSRAfSS43C4j,https://api.spotify.com/v1/audio-analysis/4Yt1hzaeJHdSRAfSS43C4j,144133,4,1
63,0.516,0.755,2,-3.56,1,0.0275,0.00329,0.0,0.198,0.538,130.712,audio_features,2RigFRKSH2pfhRYt5GcnVL,spotify:track:2RigFRKSH2pfhRYt5GcnVL,https://api.spotify.com/v1/tracks/2RigFRKSH2pfhRYt5GcnVL,https://api.spotify.com/v1/audio-analysis/2RigFRKSH2pfhRYt5GcnVL,235933,4,1
64,0.651,0.466,6,-9.403,1,0.0305,0.541,0.0027,0.116,0.326,86.953,audio_features,5UDqWOgDdixYMAgAyNbpgh,spotify:track:5UDqWOgDdixYMAgAyNbpgh,https://api.spotify.com/v1/tracks/5UDqWOgDdixYMAgAyNbpgh,https://api.spotify.com/v1/audio-analysis/5UDqWOgDdixYMAgAyNbpgh,206893,4,1
65,0.641,0.622,0,-9.153,1,0.0297,0.57,8.15e-05,0.0694,0.552,147.997,audio_features,2fG23IIy7rYN8eMNbAHcS2,spotify:track:2fG23IIy7rYN8eMNbAHcS2,https://api.spotify.com/v1/tracks/2fG23IIy7rYN8eMNbAHcS2,https://api.spotify.com/v1/audio-analysis/2fG23IIy7rYN8eMNbAHcS2,196040,4,1
66,0.448,0.649,5,-5.925,1,0.0434,0.418,0.0,0.0976,0.575,195.925,audio_features,4CLPNURPcKztF9RRdcWLGP,spotify:track:4CLPNURPcKztF9RRdcWLGP,https://api.spotify.com/v1/tracks/4CLPNURPcKztF9RRdcWLGP,https://api.spotify.com/v1/audio-analysis/4CLPNURPcKztF9RRdcWLGP,199640,4,1
67,0.603,0.743,1,-5.583,1,0.122,0.271,0.000226,0.104,0.402,168.005,audio_features,1j6NZFHrpc09YmEZuSlmwf,spotify:track:1j6NZFHrpc09YmEZuSlmwf,https://api.spotify.com/v1/tracks/1j6NZFHrpc09YmEZuSlmwf,https://api.spotify.com/v1/audio-analysis/1j6NZFHrpc09YmEZuSlmwf,241480,4,1
68,0.917,0.657,8,-5.716,1,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,audio_features,1ghvzmzpx2nnrbx7wtpMgo,spotify:track:1ghvzmzpx2nnrbx7wtpMgo,https://api.spotify.com/v1/tracks/1ghvzmzpx2nnrbx7wtpMgo,https://api.spotify.com/v1/audio-analysis/1ghvzmzpx2nnrbx7wtpMgo,165733,4,1
69,0.674,0.758,1,-5.379,1,0.0378,0.284,3.42e-05,0.116,0.525,129.946,audio_features,1ZiJGdjNtvgngdT3wRKVqS,spotify:track:1ZiJGdjNtvgngdT3wRKVqS,https://api.spotify.com/v1/tracks/1ZiJGdjNtvgngdT3wRKVqS,https://api.spotify.com/v1/audio-analysis/1ZiJGdjNtvgngdT3wRKVqS,202373,4,1
70,0.59,0.903,1,-4.478,0,0.0363,0.0232,0.0,0.0786,0.542,107.023,audio_features,5ecZWU5uQOiCVSnPxBZNmT,spotify:track:5ecZWU5uQOiCVSnPxBZNmT,https://api.spotify.com/v1/tracks/5ecZWU5uQOiCVSnPxBZNmT,https://api.spotify.com/v1/audio-analysis/5ecZWU5uQOiCVSnPxBZNmT,213453,4,1
71,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,audio_features,2WyRfGeHo97VC5mP1BBSzr,spotify:track:2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/tracks/2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/audio-analysis/2WyRfGeHo97VC5mP1BBSzr,219080,4,1
72,0.411,0.754,7,-6.515,1,0.0294,0.101,2.83e-06,0.141,0.602,189.9,audio_features,2GRbFpacyEnbA3Mk7KcfM4,spotify:track:2GRbFpacyEnbA3Mk7KcfM4,https://api.spotify.com/v1/tracks/2GRbFpacyEnbA3Mk7KcfM4,https://api.spotify.com/v1/audio-analysis/2GRbFpacyEnbA3Mk7KcfM4,269147,4,1
73,0.515,0.833,0,-6.404,1,0.0353,0.0136,0.00149,0.195,0.384,135.685,audio_features,0W3tGZmJi1QkBa8oP9hC6M,spotify:track:0W3tGZmJi1QkBa8oP9hC6M,https://api.spotify.com/v1/tracks/0W3tGZmJi1QkBa8oP9hC6M,https://api.spotify.com/v1/audio-analysis/0W3tGZmJi1QkBa8oP9hC6M,228819,4,1
74,0.677,0.871,11,-6.198,0,0.0294,0.0129,1.33e-06,0.397,0.518,115.138,audio_features,5QTKgUArMLt1JzM2JXlYCN,spotify:track:5QTKgUArMLt1JzM2JXlYCN,https://api.spotify.com/v1/tracks/5QTKgUArMLt1JzM2JXlYCN,https://api.spotify.com/v1/audio-analysis/5QTKgUArMLt1JzM2JXlYCN,195947,4,1
75,0.653,0.811,7,-6.609,1,0.0635,0.114,0.00132,0.109,0.873,106.194,audio_features,56M6lZV65MSi0aY7W6D33n,spotify:track:56M6lZV65MSi0aY7W6D33n,https://api.spotify.com/v1/tracks/56M6lZV65MSi0aY7W6D33n,https://api.spotify.com/v1/audio-analysis/56M6lZV65MSi0aY7W6D33n,278493,4,1
76,0.636,0.583,2,-6.67,1,0.0275,0.127,0.0,0.071,0.634,129.991,audio_features,1aF6Mvl74QUqtmDAdza9vU,spotify:track:1aF6Mvl74QUqtmDAdza9vU,https://api.spotify.com/v1/tracks/1aF6Mvl74QUqtmDAdza9vU,https://api.spotify.com/v1/audio-analysis/1aF6Mvl74QUqtmDAdza9vU,248387,4,1
77,0.571,0.228,7,-12.12,1,0.0295,0.872,1.25e-05,0.0895,0.452,92.576,audio_features,19SQClbnnxu1dn17arriPZ,spotify:track:19SQClbnnxu1dn17arriPZ,https://api.spotify.com/v1/tracks/19SQClbnnxu1dn17arriPZ,https://api.spotify.com/v1/audio-analysis/19SQClbnnxu1dn17arriPZ,209293,4,1
78,0.504,0.779,9,-4.752,0,0.0319,0.00849,0.0,0.382,0.652,119.778,audio_features,21p8eeSQYernyPialcjFCj,spotify:track:21p8eeSQYernyPialcjFCj,https://api.spotify.com/v1/tracks/21p8eeSQYernyPialcjFCj,https://api.spotify.com/v1/audio-analysis/21p8eeSQYernyPialcjFCj,197853,4,1
79,0.368,0.694,4,-4.599,0,0.0371,0.0966,0.0,0.0984,0.855,209.401,audio_features,4NEmU1XGE7yijD1jVecvxy,spotify:track:4NEmU1XGE7yijD1jVecvxy,https://api.spotify.com/v1/tracks/4NEmU1XGE7yijD1jVecvxy,https://api.spotify.com/v1/audio-analysis/4NEmU1XGE7yijD1jVecvxy,184720,4,1
80,0.57,0.117,1,-12.336,0,0.0328,0.938,4.68e-05,0.103,0.233,80.563,audio_features,1XcfVRXfqJhJFugq40KUdE,spotify:track:1XcfVRXfqJhJFugq40KUdE,https://api.spotify.com/v1/tracks/1XcfVRXfqJhJFugq40KUdE,https://api.spotify.com/v1/audio-analysis/1XcfVRXfqJhJFugq40KUdE,279546,4,1
81,0.372,0.205,4,-16.699,1,0.0364,0.656,0.0448,0.106,0.623,172.01,audio_features,7DYysNPSXqwMjyWHbTIcjr,spotify:track:7DYysNPSXqwMjyWHbTIcjr,https://api.spotify.com/v1/tracks/7DYysNPSXqwMjyWHbTIcjr,https://api.spotify.com/v1/audio-analysis/7DYysNPSXqwMjyWHbTIcjr,152613,4,1
82,0.66,0.566,0,-8.255,1,0.0293,0.123,0.795,0.122,0.295,125.747,audio_features,0qYuQuDiUKEDa1NbnAmfBw,spotify:track:0qYuQuDiUKEDa1NbnAmfBw,https://api.spotify.com/v1/tracks/0qYuQuDiUKEDa1NbnAmfBw,https://api.spotify.com/v1/audio-analysis/0qYuQuDiUKEDa1NbnAmfBw,245466,4,1
83,0.359,0.391,3,-8.034,1,0.026,0.795,0.0708,0.163,0.19,154.66,audio_features,1X3T2J7S1s6aCIbmjFf2NG,spotify:track:1X3T2J7S1s6aCIbmjFf2NG,https://api.spotify.com/v1/tracks/1X3T2J7S1s6aCIbmjFf2NG,https://api.spotify.com/v1/audio-analysis/1X3T2J7S1s6aCIbmjFf2NG,242226,3,1
84,0.599,0.4,10,-9.662,1,0.0614,0.558,0.000955,0.117,0.292,99.488,audio_features,7LKdJ2eImSObhCndYIkYzI,spotify:track:7LKdJ2eImSObhCndYIkYzI,https://api.spotify.com/v1/tracks/7LKdJ2eImSObhCndYIkYzI,https://api.spotify.com/v1/audio-analysis/7LKdJ2eImSObhCndYIkYzI,179200,4,1
85,0.774,0.615,0,-5.983,1,0.0408,0.19,0.000132,0.094,0.788,89.005,audio_features,0y5HWbAnJ6qrjeBuFL52hO,spotify:track:0y5HWbAnJ6qrjeBuFL52hO,https://api.spotify.com/v1/tracks/0y5HWbAnJ6qrjeBuFL52hO,https://api.spotify.com/v1/audio-analysis/0y5HWbAnJ6qrjeBuFL52hO,217080,4,1
86,0.558,0.653,5,-8.312,0,0.0428,0.273,0.007,0.108,0.403,166.0,audio_features,0tl5HRIyc76NxEZA3wWI3X,spotify:track:0tl5HRIyc76NxEZA3wWI3X,https://api.spotify.com/v1/tracks/0tl5HRIyc76NxEZA3wWI3X,https://api.spotify.com/v1/audio-analysis/0tl5HRIyc76NxEZA3wWI3X,213493,4,1
87,0.522,0.526,0,-8.79,1,0.0354,0.0283,0.000376,0.131,0.53,203.669,audio_features,78ko0O4PMfqcAvOQ0EjUzM,spotify:track:78ko0O4PMfqcAvOQ0EjUzM,https://api.spotify.com/v1/tracks/78ko0O4PMfqcAvOQ0EjUzM,https://api.spotify.com/v1/audio-analysis/78ko0O4PMfqcAvOQ0EjUzM,191093,4,1
88,0.448,0.317,2,-11.147,0,0.0591,0.784,0.00306,0.0989,0.239,171.768,audio_features,4HnS7CZWjd8PTQZkh3E1ai,spotify:track:4HnS7CZWjd8PTQZkh3E1ai,https://api.spotify.com/v1/tracks/4HnS7CZWjd8PTQZkh3E1ai,https://api.spotify.com/v1/audio-analysis/4HnS7CZWjd8PTQZkh3E1ai,211773,5,1
89,0.701,0.516,0,-9.244,1,0.0462,0.849,0.000577,0.108,0.468,130.053,audio_features,1fVkv2HympD7WrvJ6kui5N,spotify:track:1fVkv2HympD7WrvJ6kui5N,https://api.spotify.com/v1/tracks/1fVkv2HympD7WrvJ6kui5N,https://api.spotify.com/v1/audio-analysis/1fVkv2HympD7WrvJ6kui5N,213920,4,1
90,0.365,0.324,0,-9.109,1,0.0348,0.97,0.0245,0.117,0.188,131.301,audio_features,5iN0fUrfZvDaXT0OuNz6QW,spotify:track:5iN0fUrfZvDaXT0OuNz6QW,https://api.spotify.com/v1/tracks/5iN0fUrfZvDaXT0OuNz6QW,https://api.spotify.com/v1/audio-analysis/5iN0fUrfZvDaXT0OuNz6QW,210040,3,1
91,0.722,0.377,7,-10.775,1,0.179,0.797,0.00568,0.057,0.591,83.386,audio_features,06hmuCqeWMhJKY804fNodU,spotify:track:06hmuCqeWMhJKY804fNodU,https://api.spotify.com/v1/tracks/06hmuCqeWMhJKY804fNodU,https://api.spotify.com/v1/audio-analysis/06hmuCqeWMhJKY804fNodU,147773,4,1
92,0.217,0.305,1,-9.495,1,0.0321,0.885,0.00271,0.201,0.12,82.848,audio_features,6zJms3MX11Qu1IKF44LoRW,spotify:track:6zJms3MX11Qu1IKF44LoRW,https://api.spotify.com/v1/tracks/6zJms3MX11Qu1IKF44LoRW,https://api.spotify.com/v1/audio-analysis/6zJms3MX11Qu1IKF44LoRW,292400,4,1
93,0.62,0.616,1,-10.071,1,0.143,0.304,0.00954,0.264,0.67,169.139,audio_features,2dIeraguJ8SoHDqXfSZelZ,spotify:track:2dIeraguJ8SoHDqXfSZelZ,https://api.spotify.com/v1/tracks/2dIeraguJ8SoHDqXfSZelZ,https://api.spotify.com/v1/audio-analysis/2dIeraguJ8SoHDqXfSZelZ,157303,4,1
94,0.755,0.477,1,-11.461,1,0.218,0.226,0.077,0.268,0.874,147.451,audio_features,0phxK01nh2jkPnYe9wLfdO,spotify:track:0phxK01nh2jkPnYe9wLfdO,https://api.spotify.com/v1/tracks/0phxK01nh2jkPnYe9wLfdO,https://api.spotify.com/v1/audio-analysis/0phxK01nh2jkPnYe9wLfdO,127044,4,1
95,0.773,0.39,10,-11.999,0,0.113,0.18,0.000707,0.107,0.465,125.001,audio_features,76ONL66gg6aJeeWXgx1XN4,spotify:track:76ONL66gg6aJeeWXgx1XN4,https://api.spotify.com/v1/tracks/76ONL66gg6aJeeWXgx1XN4,https://api.spotify.com/v1/audio-analysis/76ONL66gg6aJeeWXgx1XN4,153872,4,1
96,0.686,0.48,6,-11.443,1,0.0504,0.17,0.0116,0.105,0.57,150.828,audio_features,2CO1B7lyEs3lf19hM5gn6x,spotify:track:2CO1B7lyEs3lf19hM5gn6x,https://api.spotify.com/v1/tracks/2CO1B7lyEs3lf19hM5gn6x,https://api.spotify.com/v1/audio-analysis/2CO1B7lyEs3lf19hM5gn6x,173167,4,1
97,0.623,0.528,11,-11.49,0,0.154,0.509,0.00222,0.108,0.564,88.024,audio_features,5U8hidWugxHXvh1AzZYwKF,spotify:track:5U8hidWugxHXvh1AzZYwKF,https://api.spotify.com/v1/tracks/5U8hidWugxHXvh1AzZYwKF,https://api.spotify.com/v1/audio-analysis/5U8hidWugxHXvh1AzZYwKF,169091,4,1
98,0.609,0.431,9,-11.516,1,0.0675,0.344,0.00239,0.181,0.38,125.117,audio_features,7Hy7Fgp3es9APBsQIzEF3V,spotify:track:7Hy7Fgp3es9APBsQIzEF3V,https://api.spotify.com/v1/tracks/7Hy7Fgp3es9APBsQIzEF3V,https://api.spotify.com/v1/audio-analysis/7Hy7Fgp3es9APBsQIzEF3V,233995,3,1
99,0.45,0.583,4,-10.49,0,0.0811,0.434,0.0126,0.244,0.701,77.066,audio_features,75TDPu9k7Yv3IovdYaNCwk,spotify:track:75TDPu9k7Yv3IovdYaNCwk,https://api.spotify.com/v1/tracks/75TDPu9k7Yv3IovdYaNCwk,https://api.spotify.com/v1/audio-analysis/75TDPu9k7Yv3IovdYaNCwk,174105,4,1
0,0.662,0.48,2,-12.58,1,0.0542,0.749,0.000314,0.118,0.669,134.944,audio_features,1Hu2OypX8tMPwBcCUaAeO4,spotify:track:1Hu2OypX8tMPwBcCUaAeO4,https://api.spotify.com/v1/tracks/1Hu2OypX8tMPwBcCUaAeO4,https://api.spotify.com/v1/audio-analysis/1Hu2OypX8tMPwBcCUaAeO4,174222,3,1
1,0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,audio_features,4vHNeBWDQpVCmGbaccrRzi,spotify:track:4vHNeBWDQpVCmGbaccrRzi,https://api.spotify.com/v1/tracks/4vHNeBWDQpVCmGbaccrRzi,https://api.spotify.com/v1/audio-analysis/4vHNeBWDQpVCmGbaccrRzi,146390,4,1
2,0.647,0.537,6,-12.006,0,0.21,0.43,0.000258,0.119,0.846,84.46,audio_features,5RxpYHVbGJPOvSEATQyg9P,spotify:track:5RxpYHVbGJPOvSEATQyg9P,https://api.spotify.com/v1/tracks/5RxpYHVbGJPOvSEATQyg9P,https://api.spotify.com/v1/audio-analysis/5RxpYHVbGJPOvSEATQyg9P,142500,4,1
3,0.535,0.0336,7,-26.102,1,0.0617,0.873,0.000669,0.111,0.135,136.545,audio_features,0GwRPApySiOtZjX3KkPrBm,spotify:track:0GwRPApySiOtZjX3KkPrBm,https://api.spotify.com/v1/tracks/0GwRPApySiOtZjX3KkPrBm,https://api.spotify.com/v1/audio-analysis/0GwRPApySiOtZjX3KkPrBm,184189,4,1
4,0.472,0.0284,4,-22.245,1,0.0603,0.809,0.000679,0.0533,0.122,77.986,audio_features,7Gf0dxad1rU4mX36RijL0q,spotify:track:7Gf0dxad1rU4mX36RijL0q,https://api.spotify.com/v1/tracks/7Gf0dxad1rU4mX36RijL0q,https://api.spotify.com/v1/audio-analysis/7Gf0dxad1rU4mX36RijL0q,169535,4,1
5,0.604,0.152,6,-20.893,1,0.0592,0.619,0.0,0.104,0.641,90.026,audio_features,1qiygngWkqtuAqML9d3pLu,spotify:track:1qiygngWkqtuAqML9d3pLu,https://api.spotify.com/v1/tracks/1qiygngWkqtuAqML9d3pLu,https://api.spotify.com/v1/audio-analysis/1qiygngWkqtuAqML9d3pLu,76173,4,1
6,0.285,0.496,6,-9.839,0,0.0338,0.137,0.409,0.125,0.227,124.441,audio_features,40d4m1eI0erCRKLXz55RtT,spotify:track:40d4m1eI0erCRKLXz55RtT,https://api.spotify.com/v1/tracks/40d4m1eI0erCRKLXz55RtT,https://api.spotify.com/v1/audio-analysis/40d4m1eI0erCRKLXz55RtT,339747,4,1
7,0.448,0.869,6,-5.627,1,0.039,0.000105,0.0226,0.125,0.676,175.91,audio_features,2muShsusjxQTjqB8P6J7KZ,spotify:track:2muShsusjxQTjqB8P6J7KZ,https://api.spotify.com/v1/tracks/2muShsusjxQTjqB8P6J7KZ,https://api.spotify.com/v1/audio-analysis/2muShsusjxQTjqB8P6J7KZ,194267,4,1
8,0.715,0.548,11,-6.355,1,0.0535,0.00386,0.00574,0.0752,0.781,99.992,audio_features,3zx6dcYuKX7sYrI1TaDf4y,spotify:track:3zx6dcYuKX7sYrI1TaDf4y,https://api.spotify.com/v1/tracks/3zx6dcYuKX7sYrI1TaDf4y,https://api.spotify.com/v1/audio-analysis/3zx6dcYuKX7sYrI1TaDf4y,205067,4,1
9,0.741,0.525,1,-7.548,1,0.267,0.106,2.32e-05,0.111,0.446,139.714,audio_features,5ZksJ5xgDBmXi7UuJ1gmQZ,spotify:track:5ZksJ5xgDBmXi7UuJ1gmQZ,https://api.spotify.com/v1/tracks/5ZksJ5xgDBmXi7UuJ1gmQZ,https://api.spotify.com/v1/audio-analysis/5ZksJ5xgDBmXi7UuJ1gmQZ,202027,4,1
10,0.583,0.64,2,-7.805,1,0.201,0.228,0.0,0.246,0.235,80.012,audio_features,59u0z6KjBCcIraLKM4QkqN,spotify:track:59u0z6KjBCcIraLKM4QkqN,https://api.spotify.com/v1/tracks/59u0z6KjBCcIraLKM4QkqN,https://api.spotify.com/v1/audio-analysis/59u0z6KjBCcIraLKM4QkqN,246373,4,1
11,0.595,0.48,4,-9.455,0,0.0926,0.081,0.0,0.0938,0.299,145.567,audio_features,0hA6e4cS28ugCR0KW6gZn2,spotify:track:0hA6e4cS28ugCR0KW6gZn2,https://api.spotify.com/v1/tracks/0hA6e4cS28ugCR0KW6gZn2,https://api.spotify.com/v1/audio-analysis/0hA6e4cS28ugCR0KW6gZn2,251973,4,1
12,0.737,0.633,1,-7.44,1,0.0333,0.0119,0.0,0.12,0.193,101.049,audio_features,3DBWEKT4Unay05we39C8kQ,spotify:track:3DBWEKT4Unay05we39C8kQ,https://api.spotify.com/v1/tracks/3DBWEKT4Unay05we39C8kQ,https://api.spotify.com/v1/audio-analysis/3DBWEKT4Unay05we39C8kQ,241187,4,1
13,0.673,0.437,9,-11.746,1,0.0325,0.713,0.152,0.117,0.551,104.996,audio_features,1mbuSss0OVqfS00y7yCNCZ,spotify:track:1mbuSss0OVqfS00y7yCNCZ,https://api.spotify.com/v1/tracks/1mbuSss0OVqfS00y7yCNCZ,https://api.spotify.com/v1/audio-analysis/1mbuSss0OVqfS00y7yCNCZ,247455,4,1
14,0.532,0.819,7,-3.981,1,0.0604,0.0801,1.87e-05,0.265,0.566,170.048,audio_features,3biCP8Epe7TgjzR62RfJ1X,spotify:track:3biCP8Epe7TgjzR62RfJ1X,https://api.spotify.com/v1/tracks/3biCP8Epe7TgjzR62RfJ1X,https://api.spotify.com/v1/audio-analysis/3biCP8Epe7TgjzR62RfJ1X,163749,4,1
15,0.415,0.728,11,-5.568,0,0.0303,0.000303,0.000106,0.595,0.703,154.992,audio_features,4m3uMuu1gYYjZPtZvTOe6t,spotify:track:4m3uMuu1gYYjZPtZvTOe6t,https://api.spotify.com/v1/tracks/4m3uMuu1gYYjZPtZvTOe6t,https://api.spotify.com/v1/audio-analysis/4m3uMuu1gYYjZPtZvTOe6t,235693,4,1
16,0.485,0.904,8,-3.48,0,0.0465,0.000775,0.0,0.182,0.898,92.067,audio_features,1EXMtjti643XyQLiGDdki0,spotify:track:1EXMtjti643XyQLiGDdki0,https://api.spotify.com/v1/tracks/1EXMtjti643XyQLiGDdki0,https://api.spotify.com/v1/audio-analysis/1EXMtjti643XyQLiGDdki0,287136,4,1
17,0.618,0.728,11,-5.405,0,0.0272,0.000178,0.0104,0.572,0.85,115.004,audio_features,4RExr9x20tvTxcAtCVVUJh,spotify:track:4RExr9x20tvTxcAtCVVUJh,https://api.spotify.com/v1/tracks/4RExr9x20tvTxcAtCVVUJh,https://api.spotify.com/v1/audio-analysis/4RExr9x20tvTxcAtCVVUJh,195766,4,1
18,0.602,0.656,7,-6.754,1,0.027,0.0254,0.0474,0.275,0.625,120.508,audio_features,6Ke1lEwPXx2IlUbJpfpCle,spotify:track:6Ke1lEwPXx2IlUbJpfpCle,https://api.spotify.com/v1/tracks/6Ke1lEwPXx2IlUbJpfpCle,https://api.spotify.com/v1/audio-analysis/6Ke1lEwPXx2IlUbJpfpCle,284587,4,1
19,0.402,0.772,10,-4.578,1,0.0394,0.953,0.86,0.172,0.748,156.116,audio_features,6eJobiVXF5HQN48BX4spZs,spotify:track:6eJobiVXF5HQN48BX4spZs,https://api.spotify.com/v1/tracks/6eJobiVXF5HQN48BX4spZs,https://api.spotify.com/v1/audio-analysis/6eJobiVXF5HQN48BX4spZs,215780,4,1
20,0.5,0.723,5,-5.07,0,0.0322,0.713,0.00107,0.107,0.677,101.97,audio_features,5Nt5kpCSEYKci7hyY6yu5I,spotify:track:5Nt5kpCSEYKci7hyY6yu5I,https://api.spotify.com/v1/tracks/5Nt5kpCSEYKci7hyY6yu5I,https://api.spotify.com/v1/audio-analysis/5Nt5kpCSEYKci7hyY6yu5I,282739,4,1
21,0.797,0.444,9,-7.738,0,0.0411,0.304,0.00126,0.107,0.138,95.035,audio_features,2s4AcE9n80mSHl87lp4gIm,spotify:track:2s4AcE9n80mSHl87lp4gIm,https://api.spotify.com/v1/tracks/2s4AcE9n80mSHl87lp4gIm,https://api.spotify.com/v1/audio-analysis/2s4AcE9n80mSHl87lp4gIm,219000,4,1
22,0.717,0.47,8,-7.081,1,0.0478,0.277,0.0,0.104,0.682,96.491,audio_features,02z7THtFYTnqMTe4dPFhvR,spotify:track:02z7THtFYTnqMTe4dPFhvR,https://api.spotify.com/v1/tracks/02z7THtFYTnqMTe4dPFhvR,https://api.spotify.com/v1/audio-analysis/02z7THtFYTnqMTe4dPFhvR,245240,4,1
23,0.736,0.418,2,-9.507,1,0.0278,0.771,0.352,0.112,0.371,111.983,audio_features,1g3OB3rmIOAaFInwmgn9kA,spotify:track:1g3OB3rmIOAaFInwmgn9kA,https://api.spotify.com/v1/tracks/1g3OB3rmIOAaFInwmgn9kA,https://api.spotify.com/v1/audio-analysis/1g3OB3rmIOAaFInwmgn9kA,191173,4,1
24,0.542,0.654,5,-5.455,1,0.0311,0.444,0.0,0.117,0.339,78.012,audio_features,0WVOBPRjZ4AAYjZDAw36mE,spotify:track:0WVOBPRjZ4AAYjZDAw36mE,https://api.spotify.com/v1/tracks/0WVOBPRjZ4AAYjZDAw36mE,https://api.spotify.com/v1/audio-analysis/0WVOBPRjZ4AAYjZDAw36mE,220733,4,1
25,0.521,0.896,7,-3.23,1,0.0828,0.00993,0.0,0.0803,0.224,143.357,audio_features,2kzO1iLb5qOZahmJJxk3c0,spotify:track:2kzO1iLb5qOZahmJJxk3c0,https://api.spotify.com/v1/tracks/2kzO1iLb5qOZahmJJxk3c0,https://api.spotify.com/v1/audio-analysis/2kzO1iLb5qOZahmJJxk3c0,240093,4,1
26,0.721,0.674,11,-5.177,0,0.0491,0.00712,0.000337,0.156,0.44,130.229,audio_features,6aSxVePrV6AaCEUDuphQ09,spotify:track:6aSxVePrV6AaCEUDuphQ09,https://api.spotify.com/v1/tracks/6aSxVePrV6AaCEUDuphQ09,https://api.spotify.com/v1/audio-analysis/6aSxVePrV6AaCEUDuphQ09,175213,4,1
27,0.479,0.462,9,-10.923,0,0.03,0.524,0.0326,0.105,0.118,147.836,audio_features,2EpRSQWiyvMSmrioJVyD4l,spotify:track:2EpRSQWiyvMSmrioJVyD4l,https://api.spotify.com/v1/tracks/2EpRSQWiyvMSmrioJVyD4l,https://api.spotify.com/v1/audio-analysis/2EpRSQWiyvMSmrioJVyD4l,281400,4,1
28,0.667,0.861,7,-4.43,1,0.0339,0.0209,5.43e-06,0.0841,0.645,106.997,audio_features,39FZK6LHDBAOk3ChBAolg5,spotify:track:39FZK6LHDBAOk3ChBAolg5,https://api.spotify.com/v1/tracks/39FZK6LHDBAOk3ChBAolg5,https://api.spotify.com/v1/audio-analysis/39FZK6LHDBAOk3ChBAolg5,221720,4,1
29,0.591,0.912,8,-5.146,0,0.0399,0.000132,2.97e-06,0.243,0.792,138.009,audio_features,0keFIs2ukfUcISjV7ngU8E,spotify:track:0keFIs2ukfUcISjV7ngU8E,https://api.spotify.com/v1/tracks/0keFIs2ukfUcISjV7ngU8E,https://api.spotify.com/v1/audio-analysis/0keFIs2ukfUcISjV7ngU8E,193440,4,1
